Tila;Epoch-aika;Päivä;Kuukausi;Vuosi;Tunti;Minuutti;Määrä
7443;1572882540;04;11;2019;18;49;0
7443;1572883200;04;11;2019;19;00;0
7443;1572883860;04;11;2019;19;11;0
7443;1572884520;04;11;2019;19;22;0
7443;1572885180;04;11;2019;19;33;0
7443;1572885840;04;11;2019;19;44;0
7443;1572886500;04;11;2019;19;55;0
7443;1572887160;04;11;2019;20;06;0
7443;1572887820;04;11;2019;20;17;0
7443;1572888480;04;11;2019;20;28;0
7443;1572889140;04;11;2019;20;39;0
7443;1572889800;04;11;2019;20;50;0
7443;1572890460;04;11;2019;21;01;0
7443;1572891120;04;11;2019;21;12;0
7443;1572891780;04;11;2019;21;23;0
7443;1572892440;04;11;2019;21;34;0
7443;1572893100;04;11;2019;21;45;0
7443;1572893760;04;11;2019;21;56;0
7443;1572894420;04;11;2019;22;07;0
7443;1572895080;04;11;2019;22;18;0
7443;1572895740;04;11;2019;22;29;0
7443;1572896400;04;11;2019;22;40;0
7443;1572897060;04;11;2019;22;51;0
7443;1572897720;04;11;2019;23;02;0
7443;1572898380;04;11;2019;23;13;0
7443;1572899040;04;11;2019;23;24;0
7443;1572899700;04;11;2019;23;35;0
7443;1572900360;04;11;2019;23;46;0
7443;1572901020;04;11;2019;23;57;0
7443;1572901680;05;11;2019;00;08;0
7443;1572902340;05;11;2019;00;19;0
7443;1572903000;05;11;2019;00;30;0
7443;1572903660;05;11;2019;00;41;0
7443;1572904320;05;11;2019;00;52;0
7443;1572904980;05;11;2019;01;03;0
7443;1572905640;05;11;2019;01;14;0
7443;1572906300;05;11;2019;01;25;0
7443;1572906960;05;11;2019;01;36;0
7443;1572907620;05;11;2019;01;47;0
7443;1572908280;05;11;2019;01;58;0
7443;1572908940;05;11;2019;02;09;0
7443;1572909600;05;11;2019;02;20;0
7443;1572910260;05;11;2019;02;31;0
7443;1572910920;05;11;2019;02;42;0
7443;1572911580;05;11;2019;02;53;0
7443;1572912240;05;11;2019;03;04;0
7443;1572912900;05;11;2019;03;15;0
7443;1572913560;05;11;2019;03;26;0
7443;1572914220;05;11;2019;03;37;0
7443;1572914880;05;11;2019;03;48;0
7443;1572915540;05;11;2019;03;59;0
7443;1572916200;05;11;2019;04;10;0
7443;1572916860;05;11;2019;04;21;0
7443;1572917520;05;11;2019;04;32;0
7443;1572918180;05;11;2019;04;43;0
7443;1572918840;05;11;2019;04;54;0
7443;1572919500;05;11;2019;05;05;0
7443;1572920160;05;11;2019;05;16;0
7443;1572920820;05;11;2019;05;27;0
7443;1572921480;05;11;2019;05;38;0
7443;1572922140;05;11;2019;05;49;0
7443;1572922800;05;11;2019;06;00;0
7443;1572923460;05;11;2019;06;11;0
7443;1572924120;05;11;2019;06;22;0
7443;1572924780;05;11;2019;06;33;0
7443;1572925440;05;11;2019;06;44;0
7443;1572926100;05;11;2019;06;55;0
7443;1572926760;05;11;2019;07;06;0
7443;1572927420;05;11;2019;07;17;0
7443;1572928080;05;11;2019;07;28;0
7443;1572928740;05;11;2019;07;39;0
7443;1572929400;05;11;2019;07;50;0
7443;1572930060;05;11;2019;08;01;0
7443;1572930720;05;11;2019;08;12;6
7443;1572931380;05;11;2019;08;23;12
7443;1572932040;05;11;2019;08;34;13
7443;1572932700;05;11;2019;08;45;15
7443;1572933360;05;11;2019;08;56;12
7443;1572934020;05;11;2019;09;07;14
7443;1572934680;05;11;2019;09;18;13
7443;1572935340;05;11;2019;09;29;12
7443;1572936000;05;11;2019;09;40;2
7443;1572936660;05;11;2019;09;51;0
7443;1572937320;05;11;2019;10;02;0
7443;1572937980;05;11;2019;10;13;0
7443;1572938640;05;11;2019;10;24;0
7443;1572939300;05;11;2019;10;35;0
7443;1572939960;05;11;2019;10;46;1
7443;1572940620;05;11;2019;10;57;1
7443;1572941280;05;11;2019;11;08;1
7443;1572941940;05;11;2019;11;19;1
7443;1572942600;05;11;2019;11;30;1
7443;1572943260;05;11;2019;11;41;1
7443;1572943920;05;11;2019;11;52;1
7443;1572944580;05;11;2019;12;03;2
7443;1572945240;05;11;2019;12;14;4
7443;1572945900;05;11;2019;12;25;2
7443;1572946560;05;11;2019;12;36;3
7443;1572947220;05;11;2019;12;47;3
7443;1572947880;05;11;2019;12;58;3
7443;1572948540;05;11;2019;13;09;3
7443;1572949200;05;11;2019;13;20;4
7443;1572949860;05;11;2019;13;31;4
7443;1572950520;05;11;2019;13;42;4
7443;1572951180;05;11;2019;13;53;4
7443;1572951840;05;11;2019;14;04;7
7443;1572952500;05;11;2019;14;15;11
7443;1572953160;05;11;2019;14;26;22
7443;1572953820;05;11;2019;14;37;24
7443;1572954480;05;11;2019;14;48;23
7443;1572955140;05;11;2019;14;59;22
7443;1572955800;05;11;2019;15;10;23
7443;1572956460;05;11;2019;15;21;18
7443;1572957120;05;11;2019;15;32;21
7443;1572957780;05;11;2019;15;43;20
7443;1572958440;05;11;2019;15;54;19
7443;1572959100;05;11;2019;16;05;16
7443;1572959760;05;11;2019;16;16;11
7443;1572960420;05;11;2019;16;27;11
7443;1572961080;05;11;2019;16;38;0
7443;1572961740;05;11;2019;16;49;1
7443;1572962400;05;11;2019;17;00;0
7443;1572963060;05;11;2019;17;11;1
7443;1572963720;05;11;2019;17;22;1
7443;1572964380;05;11;2019;17;33;0
7443;1572965040;05;11;2019;17;44;0
7443;1572965700;05;11;2019;17;55;0
7443;1572966360;05;11;2019;18;06;0
7443;1572967020;05;11;2019;18;17;1
7443;1572967680;05;11;2019;18;28;1
7443;1572968340;05;11;2019;18;39;0
7443;1572969000;05;11;2019;18;50;0
7443;1572969660;05;11;2019;19;01;0
7443;1572970320;05;11;2019;19;12;0
7443;1572970980;05;11;2019;19;23;1
7443;1572971640;05;11;2019;19;34;0
7443;1572972300;05;11;2019;19;45;0
7443;1572972960;05;11;2019;19;56;1
7443;1572973620;05;11;2019;20;07;1
7443;1572974280;05;11;2019;20;18;1
7443;1572974940;05;11;2019;20;29;1
7443;1572975600;05;11;2019;20;40;1
7443;1572976260;05;11;2019;20;51;0
7443;1572976920;05;11;2019;21;02;0
7443;1572977580;05;11;2019;21;13;0
7443;1572978240;05;11;2019;21;24;0
7443;1572978900;05;11;2019;21;35;0
7443;1572979560;05;11;2019;21;46;0
7443;1572980220;05;11;2019;21;57;0
7443;1572980880;05;11;2019;22;08;0
7443;1572981540;05;11;2019;22;19;0
7443;1572982200;05;11;2019;22;30;0
7443;1572982860;05;11;2019;22;41;0
7443;1572983520;05;11;2019;22;52;0
7443;1572984180;05;11;2019;23;03;0
7443;1572984840;05;11;2019;23;14;0
7443;1572985500;05;11;2019;23;25;0
7443;1572986160;05;11;2019;23;36;0
7443;1572986820;05;11;2019;23;47;0
7443;1572987480;05;11;2019;23;58;0
7443;1572988140;06;11;2019;00;09;0
7443;1572988800;06;11;2019;00;20;0
7443;1572989460;06;11;2019;00;31;0
7443;1572990120;06;11;2019;00;42;0
7443;1572990780;06;11;2019;00;53;0
7443;1572991440;06;11;2019;01;04;0
7443;1572992100;06;11;2019;01;15;0
7443;1572992760;06;11;2019;01;26;0
7443;1572993420;06;11;2019;01;37;0
7443;1572994080;06;11;2019;01;48;0
7443;1572994740;06;11;2019;01;59;0
7443;1572995400;06;11;2019;02;10;0
7443;1572996060;06;11;2019;02;21;0
7443;1572996720;06;11;2019;02;32;0
7443;1572997380;06;11;2019;02;43;0
7443;1572998040;06;11;2019;02;54;0
7443;1572998700;06;11;2019;03;05;0
7443;1572999360;06;11;2019;03;16;0
7443;1573000020;06;11;2019;03;27;0
7443;1573000680;06;11;2019;03;38;0
7443;1573001340;06;11;2019;03;49;0
7443;1573002000;06;11;2019;04;00;0
7443;1573002660;06;11;2019;04;11;0
7443;1573003320;06;11;2019;04;22;0
7443;1573003980;06;11;2019;04;33;0
7443;1573004640;06;11;2019;04;44;0
7443;1573005300;06;11;2019;04;55;0
7443;1573005960;06;11;2019;05;06;0
7443;1573006620;06;11;2019;05;17;0
7443;1573007280;06;11;2019;05;28;0
7443;1573007940;06;11;2019;05;39;0
7443;1573008600;06;11;2019;05;50;0
7443;1573009260;06;11;2019;06;01;0
7443;1573009920;06;11;2019;06;12;0
7443;1573010580;06;11;2019;06;23;0
7443;1573011240;06;11;2019;06;34;0
7443;1573011900;06;11;2019;06;45;0
7443;1573012560;06;11;2019;06;56;0
7443;1573013220;06;11;2019;07;07;0
7443;1573013880;06;11;2019;07;18;0
7443;1573014540;06;11;2019;07;29;0
7443;1573015200;06;11;2019;07;40;0
7443;1573015860;06;11;2019;07;51;0
7443;1573016520;06;11;2019;08;02;0
7443;1573017180;06;11;2019;08;13;1
7443;1573017840;06;11;2019;08;24;1
7443;1573018500;06;11;2019;08;35;1
7443;1573019160;06;11;2019;08;46;1
7443;1573019820;06;11;2019;08;57;1
7443;1573020480;06;11;2019;09;08;1
7443;1573021140;06;11;2019;09;19;1
7443;1573021800;06;11;2019;09;30;2
7443;1573022460;06;11;2019;09;41;1
7443;1573023120;06;11;2019;09;52;2
7443;1573023780;06;11;2019;10;03;23
7443;1573024440;06;11;2019;10;14;24
7443;1573025100;06;11;2019;10;25;24
7443;1573025760;06;11;2019;10;36;24
7443;1573026420;06;11;2019;10;47;24
7443;1573027080;06;11;2019;10;58;4
7443;1573027740;06;11;2019;11;09;14
7443;1573028400;06;11;2019;11;20;17
7443;1573029060;06;11;2019;11;31;18
7443;1573029720;06;11;2019;11;42;19
7443;1573030380;06;11;2019;11;53;18
7443;1573031040;06;11;2019;12;04;17
7443;1573031700;06;11;2019;12;15;18
7443;1573032360;06;11;2019;12;26;36
7443;1573033020;06;11;2019;12;37;37
7443;1573033680;06;11;2019;12;48;37
7443;1573034340;06;11;2019;12;59;32
7443;1573035000;06;11;2019;13;10;30
7443;1573035660;06;11;2019;13;21;28
7443;1573036320;06;11;2019;13;32;26
7443;1573036980;06;11;2019;13;43;22
7443;1573037640;06;11;2019;13;54;20
7443;1573038300;06;11;2019;14;05;11
7443;1573038960;06;11;2019;14;16;4
7443;1573039620;06;11;2019;14;27;0
7443;1573040280;06;11;2019;14;38;0
7443;1573040940;06;11;2019;14;49;0
7443;1573041600;06;11;2019;15;00;0
7443;1573042260;06;11;2019;15;11;0
7443;1573042920;06;11;2019;15;22;0
7443;1573043580;06;11;2019;15;33;0
7443;1573044240;06;11;2019;15;44;0
7443;1573044900;06;11;2019;15;55;1
7443;1573045560;06;11;2019;16;06;0
7443;1573046220;06;11;2019;16;17;0
7443;1573046880;06;11;2019;16;28;0
7443;1573047540;06;11;2019;16;39;0
7443;1573048200;06;11;2019;16;50;1
7443;1573048860;06;11;2019;17;01;1
7443;1573049520;06;11;2019;17;12;1
7443;1573050180;06;11;2019;17;23;1
7443;1573050840;06;11;2019;17;34;1
7443;1573051500;06;11;2019;17;45;0
7443;1573052160;06;11;2019;17;56;0
7443;1573052820;06;11;2019;18;07;1
7443;1573053480;06;11;2019;18;18;0
7443;1573054140;06;11;2019;18;29;0
7443;1573054800;06;11;2019;18;40;0
7443;1573055460;06;11;2019;18;51;0
7443;1573056120;06;11;2019;19;02;0
7443;1573056780;06;11;2019;19;13;0
7443;1573057440;06;11;2019;19;24;0
7443;1573058100;06;11;2019;19;35;0
7443;1573058760;06;11;2019;19;46;0
7443;1573059420;06;11;2019;19;57;1
7443;1573060080;06;11;2019;20;08;1
7443;1573060740;06;11;2019;20;19;1
7443;1573061400;06;11;2019;20;30;0
7443;1573062060;06;11;2019;20;41;0
7443;1573062720;06;11;2019;20;52;0
7443;1573063380;06;11;2019;21;03;0
7443;1573064040;06;11;2019;21;14;0
7443;1573064700;06;11;2019;21;25;0
7443;1573065360;06;11;2019;21;36;0
7443;1573066020;06;11;2019;21;47;0
7443;1573066680;06;11;2019;21;58;0
7443;1573067340;06;11;2019;22;09;0
7443;1573068000;06;11;2019;22;20;0
7443;1573068660;06;11;2019;22;31;0
7443;1573069320;06;11;2019;22;42;0
7443;1573069980;06;11;2019;22;53;0
7443;1573070640;06;11;2019;23;04;0
7443;1573071300;06;11;2019;23;15;0
7443;1573071960;06;11;2019;23;26;0
7443;1573072620;06;11;2019;23;37;0
7443;1573073280;06;11;2019;23;48;0
7443;1573073940;06;11;2019;23;59;0
7443;1573074600;07;11;2019;00;10;0
7443;1573075260;07;11;2019;00;21;0
7443;1573075920;07;11;2019;00;32;0
7443;1573076580;07;11;2019;00;43;0
7443;1573077240;07;11;2019;00;54;0
7443;1573077900;07;11;2019;01;05;0
7443;1573078560;07;11;2019;01;16;0
7443;1573079220;07;11;2019;01;27;0
7443;1573079880;07;11;2019;01;38;0
7443;1573080540;07;11;2019;01;49;0
7443;1573081200;07;11;2019;02;00;0
7443;1573081860;07;11;2019;02;11;0
7443;1573082520;07;11;2019;02;22;0
7443;1573083180;07;11;2019;02;33;0
7443;1573083840;07;11;2019;02;44;0
7443;1573084500;07;11;2019;02;55;0
7443;1573085160;07;11;2019;03;06;0
7443;1573085820;07;11;2019;03;17;0
7443;1573086480;07;11;2019;03;28;0
7443;1573087140;07;11;2019;03;39;0
7443;1573087800;07;11;2019;03;50;0
7443;1573088460;07;11;2019;04;01;0
7443;1573089120;07;11;2019;04;12;0
7443;1573089780;07;11;2019;04;23;0
7443;1573090440;07;11;2019;04;34;0
7443;1573091100;07;11;2019;04;45;0
7443;1573091760;07;11;2019;04;56;0
7443;1573092420;07;11;2019;05;07;0
7443;1573093080;07;11;2019;05;18;0
7443;1573093740;07;11;2019;05;29;0
7443;1573094400;07;11;2019;05;40;0
7443;1573095060;07;11;2019;05;51;0
7443;1573095720;07;11;2019;06;02;0
7443;1573096380;07;11;2019;06;13;0
7443;1573097040;07;11;2019;06;24;0
7443;1573097700;07;11;2019;06;35;0
7443;1573098360;07;11;2019;06;46;0
7443;1573099020;07;11;2019;06;57;0
7443;1573099680;07;11;2019;07;08;0
7443;1573100340;07;11;2019;07;19;0
7443;1573101000;07;11;2019;07;30;0
7443;1573101660;07;11;2019;07;41;0
7443;1573102320;07;11;2019;07;52;0
7443;1573102980;07;11;2019;08;03;0
7443;1573103640;07;11;2019;08;14;0
7443;1573104300;07;11;2019;08;25;0
7443;1573104960;07;11;2019;08;36;0
7443;1573105620;07;11;2019;08;47;0
7443;1573106280;07;11;2019;08;58;0
7443;1573106940;07;11;2019;09;09;0
7443;1573107600;07;11;2019;09;20;0
7443;1573108260;07;11;2019;09;31;0
7443;1573108920;07;11;2019;09;42;0
7443;1573109580;07;11;2019;09;53;6
7443;1573110240;07;11;2019;10;04;6
7443;1573110900;07;11;2019;10;15;25
7443;1573111560;07;11;2019;10;26;32
7443;1573112220;07;11;2019;10;37;30
7443;1573112880;07;11;2019;10;48;29
7443;1573113540;07;11;2019;10;59;30
7443;1573114200;07;11;2019;11;10;32
7443;1573114860;07;11;2019;11;21;30
7443;1573115520;07;11;2019;11;32;32
7443;1573116180;07;11;2019;11;43;27
7443;1573116840;07;11;2019;11;54;24
7443;1573117500;07;11;2019;12;05;18
7443;1573118160;07;11;2019;12;16;2
7443;1573118820;07;11;2019;12;27;0
7443;1573119480;07;11;2019;12;38;0
7443;1573120140;07;11;2019;12;49;6
7443;1573120800;07;11;2019;13;00;4
7443;1573121460;07;11;2019;13;11;34
7443;1573122120;07;11;2019;13;22;24
7443;1573122780;07;11;2019;13;33;34
7443;1573123440;07;11;2019;13;44;35
7443;1573124100;07;11;2019;13;55;10
7443;1573124760;07;11;2019;14;06;10
7443;1573125420;07;11;2019;14;17;12
7443;1573126080;07;11;2019;14;28;14
7443;1573126740;07;11;2019;14;39;14
7443;1573127400;07;11;2019;14;50;14
7443;1573128060;07;11;2019;15;01;14
7443;1573128720;07;11;2019;15;12;15
7443;1573129380;07;11;2019;15;23;14
7443;1573130040;07;11;2019;15;34;16
7443;1573130700;07;11;2019;15;45;16
7443;1573131360;07;11;2019;15;56;12
7443;1573132020;07;11;2019;16;07;10
7443;1573132680;07;11;2019;16;18;4
7443;1573133340;07;11;2019;16;29;0
7443;1573134000;07;11;2019;16;40;0
7443;1573134660;07;11;2019;16;51;0
7443;1573135320;07;11;2019;17;02;0
7443;1573135980;07;11;2019;17;13;1
7443;1573136640;07;11;2019;17;24;1
7443;1573137300;07;11;2019;17;35;1
7443;1573137960;07;11;2019;17;46;0
7443;1573138620;07;11;2019;17;57;1
7443;1573139280;07;11;2019;18;08;0
7443;1573139940;07;11;2019;18;19;1
7443;1573140600;07;11;2019;18;30;2
7443;1573141260;07;11;2019;18;41;1
7443;1573141920;07;11;2019;18;52;1
7443;1573142580;07;11;2019;19;03;1
7443;1573143240;07;11;2019;19;14;1
7443;1573143900;07;11;2019;19;25;1
7443;1573144560;07;11;2019;19;36;1
7443;1573145220;07;11;2019;19;47;1
7443;1573145880;07;11;2019;19;58;1
7443;1573146540;07;11;2019;20;09;1
7443;1573147200;07;11;2019;20;20;1
7443;1573147860;07;11;2019;20;31;1
7443;1573148520;07;11;2019;20;42;1
7443;1573149180;07;11;2019;20;53;1
7443;1573149840;07;11;2019;21;04;0
7443;1573150500;07;11;2019;21;15;0
7443;1573151160;07;11;2019;21;26;0
7443;1573151820;07;11;2019;21;37;0
7443;1573152480;07;11;2019;21;48;0
7443;1573153140;07;11;2019;21;59;0
7443;1573153800;07;11;2019;22;10;0
7443;1573154460;07;11;2019;22;21;0
7443;1573155120;07;11;2019;22;32;0
7443;1573155780;07;11;2019;22;43;0
7443;1573156440;07;11;2019;22;54;0
7443;1573157100;07;11;2019;23;05;0
7443;1573157760;07;11;2019;23;16;0
7443;1573158420;07;11;2019;23;27;0
7443;1573159080;07;11;2019;23;38;0
7443;1573159740;07;11;2019;23;49;0
7443;1573160400;08;11;2019;00;00;0
7443;1573161060;08;11;2019;00;11;0
7443;1573161720;08;11;2019;00;22;0
7443;1573162380;08;11;2019;00;33;0
7443;1573163040;08;11;2019;00;44;0
7443;1573163700;08;11;2019;00;55;0
7443;1573164360;08;11;2019;01;06;0
7443;1573165020;08;11;2019;01;17;0
7443;1573165680;08;11;2019;01;28;0
7443;1573166340;08;11;2019;01;39;0
7443;1573167000;08;11;2019;01;50;0
7443;1573167660;08;11;2019;02;01;0
7443;1573168320;08;11;2019;02;12;0
7443;1573168980;08;11;2019;02;23;0
7443;1573169640;08;11;2019;02;34;0
7443;1573170300;08;11;2019;02;45;0
7443;1573170960;08;11;2019;02;56;0
7443;1573171620;08;11;2019;03;07;0
7443;1573172280;08;11;2019;03;18;0
7443;1573172940;08;11;2019;03;29;0
7443;1573173600;08;11;2019;03;40;0
7443;1573174260;08;11;2019;03;51;0
7443;1573174920;08;11;2019;04;02;0
7443;1573175580;08;11;2019;04;13;0
7443;1573176240;08;11;2019;04;24;0
7443;1573176900;08;11;2019;04;35;0
7443;1573177560;08;11;2019;04;46;0
7443;1573178220;08;11;2019;04;57;0
7443;1573178880;08;11;2019;05;08;0
7443;1573179540;08;11;2019;05;19;0
7443;1573180200;08;11;2019;05;30;0
7443;1573180860;08;11;2019;05;41;0
7443;1573181520;08;11;2019;05;52;0
7443;1573182180;08;11;2019;06;03;0
7443;1573182840;08;11;2019;06;14;0
7443;1573183500;08;11;2019;06;25;0
7443;1573184160;08;11;2019;06;36;0
7443;1573184820;08;11;2019;06;47;0
7443;1573185480;08;11;2019;06;58;0
7443;1573186140;08;11;2019;07;09;0
7443;1573186800;08;11;2019;07;20;0
7443;1573187460;08;11;2019;07;31;0
7443;1573188120;08;11;2019;07;42;0
7443;1573188780;08;11;2019;07;53;0
7443;1573189440;08;11;2019;08;04;0
7443;1573190100;08;11;2019;08;15;10
7443;1573190760;08;11;2019;08;26;18
7443;1573191420;08;11;2019;08;37;18
7443;1573192080;08;11;2019;08;48;16
7443;1573192740;08;11;2019;08;59;16
7443;1573193400;08;11;2019;09;10;16
7443;1573194060;08;11;2019;09;21;16
7443;1573194720;08;11;2019;09;32;16
7443;1573195380;08;11;2019;09;43;13
7443;1573196040;08;11;2019;09;54;4
7443;1573196700;08;11;2019;10;05;0
7443;1573197360;08;11;2019;10;16;0
7443;1573198020;08;11;2019;10;27;1
7443;1573198680;08;11;2019;10;38;1
7443;1573199340;08;11;2019;10;49;1
7443;1573200000;08;11;2019;11;00;1
7443;1573200660;08;11;2019;11;11;1
7443;1573201320;08;11;2019;11;22;1
7443;1573201980;08;11;2019;11;33;1
7443;1573202640;08;11;2019;11;44;1
7443;1573203300;08;11;2019;11;55;1
7443;1573203960;08;11;2019;12;06;3
7443;1573204620;08;11;2019;12;17;6
7443;1573205280;08;11;2019;12;28;8
7443;1573205940;08;11;2019;12;39;8
7443;1573206600;08;11;2019;12;50;6
7443;1573207260;08;11;2019;13;01;6
7443;1573207920;08;11;2019;13;12;6
7443;1573208580;08;11;2019;13;23;7
7443;1573209240;08;11;2019;13;34;7
7443;1573209900;08;11;2019;13;45;5
7443;1573210560;08;11;2019;13;56;2
7443;1573211220;08;11;2019;14;07;0
7443;1573211880;08;11;2019;14;18;1
7443;1573212540;08;11;2019;14;29;1
7443;1573213200;08;11;2019;14;40;1
7443;1573213860;08;11;2019;14;51;1
7443;1573214520;08;11;2019;15;02;1
7443;1573215180;08;11;2019;15;13;2
7443;1573215840;08;11;2019;15;24;1
7443;1573216500;08;11;2019;15;35;0
7443;1573217160;08;11;2019;15;46;0
7443;1573217820;08;11;2019;15;57;0
7443;1573218480;08;11;2019;16;08;0
7443;1573219140;08;11;2019;16;19;0
7443;1573219800;08;11;2019;16;30;0
7443;1573220460;08;11;2019;16;41;0
7443;1573221120;08;11;2019;16;52;0
7443;1573221780;08;11;2019;17;03;0
7443;1573222440;08;11;2019;17;14;0
7443;1573223100;08;11;2019;17;25;0
7443;1573223760;08;11;2019;17;36;0
7443;1573224420;08;11;2019;17;47;0
7443;1573225080;08;11;2019;17;58;0
7443;1573225740;08;11;2019;18;09;0
7443;1573226400;08;11;2019;18;20;0
7443;1573227060;08;11;2019;18;31;0
7443;1573227720;08;11;2019;18;42;0
7443;1573228380;08;11;2019;18;53;0
7443;1573229040;08;11;2019;19;04;0
7443;1573229700;08;11;2019;19;15;0
7443;1573230360;08;11;2019;19;26;1
7443;1573231020;08;11;2019;19;37;0
7443;1573231680;08;11;2019;19;48;1
7443;1573232340;08;11;2019;19;59;1
7443;1573233000;08;11;2019;20;10;0
7443;1573233660;08;11;2019;20;21;1
7443;1573234320;08;11;2019;20;32;1
7443;1573234980;08;11;2019;20;43;0
7443;1573235640;08;11;2019;20;54;0
7443;1573236300;08;11;2019;21;05;0
7443;1573236960;08;11;2019;21;16;0
7443;1573237620;08;11;2019;21;27;0
7443;1573238280;08;11;2019;21;38;0
7443;1573238940;08;11;2019;21;49;0
7443;1573239600;08;11;2019;22;00;0
7443;1573240260;08;11;2019;22;11;0
7443;1573240920;08;11;2019;22;22;0
7443;1573241580;08;11;2019;22;33;0
7443;1573242240;08;11;2019;22;44;0
7443;1573242900;08;11;2019;22;55;0
7443;1573243560;08;11;2019;23;06;0
7443;1573244220;08;11;2019;23;17;0
7443;1573244880;08;11;2019;23;28;0
7443;1573245540;08;11;2019;23;39;0
7443;1573246200;08;11;2019;23;50;0
7443;1573246860;09;11;2019;00;01;0
7443;1573247520;09;11;2019;00;12;0
7443;1573248180;09;11;2019;00;23;0
7443;1573248840;09;11;2019;00;34;0
7443;1573249500;09;11;2019;00;45;0
7443;1573250160;09;11;2019;00;56;0
7443;1573250820;09;11;2019;01;07;0
7443;1573251480;09;11;2019;01;18;0
7443;1573252140;09;11;2019;01;29;0
7443;1573252800;09;11;2019;01;40;0
7443;1573253460;09;11;2019;01;51;0
7443;1573254120;09;11;2019;02;02;0
7443;1573254780;09;11;2019;02;13;0
7443;1573255440;09;11;2019;02;24;0
7443;1573256100;09;11;2019;02;35;0
7443;1573256760;09;11;2019;02;46;0
7443;1573257420;09;11;2019;02;57;0
7443;1573258080;09;11;2019;03;08;0
7443;1573258740;09;11;2019;03;19;0
7443;1573259400;09;11;2019;03;30;0
7443;1573260060;09;11;2019;03;41;0
7443;1573260720;09;11;2019;03;52;0
7443;1573261380;09;11;2019;04;03;0
7443;1573262040;09;11;2019;04;14;0
7443;1573262700;09;11;2019;04;25;0
7443;1573263360;09;11;2019;04;36;0
7443;1573264020;09;11;2019;04;47;0
7443;1573264680;09;11;2019;04;58;0
7443;1573265340;09;11;2019;05;09;0
7443;1573266000;09;11;2019;05;20;0
7443;1573266660;09;11;2019;05;31;0
7443;1573267320;09;11;2019;05;42;0
7443;1573267980;09;11;2019;05;53;0
7443;1573268640;09;11;2019;06;04;0
7443;1573269300;09;11;2019;06;15;0
7443;1573269960;09;11;2019;06;26;0
7443;1573270620;09;11;2019;06;37;0
7443;1573271280;09;11;2019;06;48;0
7443;1573271940;09;11;2019;06;59;0
7443;1573272600;09;11;2019;07;10;0
7443;1573273260;09;11;2019;07;21;0
7443;1573273920;09;11;2019;07;32;0
7443;1573274580;09;11;2019;07;43;0
7443;1573275240;09;11;2019;07;54;0
7443;1573275900;09;11;2019;08;05;0
7443;1573276560;09;11;2019;08;16;0
7443;1573277220;09;11;2019;08;27;0
7443;1573277880;09;11;2019;08;38;0
7443;1573278540;09;11;2019;08;49;0
7443;1573279200;09;11;2019;09;00;0
7443;1573279860;09;11;2019;09;11;0
7443;1573280520;09;11;2019;09;22;0
7443;1573281180;09;11;2019;09;33;0
7443;1573281840;09;11;2019;09;44;0
7443;1573282500;09;11;2019;09;55;0
7443;1573283160;09;11;2019;10;06;0
7443;1573283820;09;11;2019;10;17;0
7443;1573284480;09;11;2019;10;28;0
7443;1573285140;09;11;2019;10;39;0
7443;1573285800;09;11;2019;10;50;0
7443;1573286460;09;11;2019;11;01;0
7443;1573287120;09;11;2019;11;12;0
7443;1573287780;09;11;2019;11;23;0
7443;1573288440;09;11;2019;11;34;0
7443;1573289100;09;11;2019;11;45;0
7443;1573289760;09;11;2019;11;56;0
7443;1573290420;09;11;2019;12;07;0
7443;1573291080;09;11;2019;12;18;0
7443;1573291740;09;11;2019;12;29;0
7443;1573292400;09;11;2019;12;40;0
7443;1573293060;09;11;2019;12;51;0
7443;1573293720;09;11;2019;13;02;0
7443;1573294380;09;11;2019;13;13;0
7443;1573295040;09;11;2019;13;24;0
7443;1573295700;09;11;2019;13;35;0
7443;1573296360;09;11;2019;13;46;0
7443;1573297020;09;11;2019;13;57;0
7443;1573297680;09;11;2019;14;08;0
7443;1573298340;09;11;2019;14;19;0
7443;1573299000;09;11;2019;14;30;0
7443;1573299660;09;11;2019;14;41;0
7443;1573300320;09;11;2019;14;52;0
7443;1573300980;09;11;2019;15;03;0
7443;1573301640;09;11;2019;15;14;0
7443;1573302300;09;11;2019;15;25;0
7443;1573302960;09;11;2019;15;36;0
7443;1573303620;09;11;2019;15;47;0
7443;1573304280;09;11;2019;15;58;0
7443;1573304940;09;11;2019;16;09;0
7443;1573305600;09;11;2019;16;20;0
7443;1573306260;09;11;2019;16;31;0
7443;1573306920;09;11;2019;16;42;0
7443;1573307580;09;11;2019;16;53;0
7443;1573308240;09;11;2019;17;04;0
7443;1573308900;09;11;2019;17;15;0
7443;1573309560;09;11;2019;17;26;0
7443;1573310220;09;11;2019;17;37;0
7443;1573310880;09;11;2019;17;48;0
7443;1573311540;09;11;2019;17;59;0
7443;1573312200;09;11;2019;18;10;0
7443;1573312860;09;11;2019;18;21;0
7443;1573313520;09;11;2019;18;32;0
7443;1573314180;09;11;2019;18;43;0
7443;1573314840;09;11;2019;18;54;0
7443;1573315500;09;11;2019;19;05;0
7443;1573316160;09;11;2019;19;16;0
7443;1573316820;09;11;2019;19;27;0
7443;1573317480;09;11;2019;19;38;0
7443;1573318140;09;11;2019;19;49;0
7443;1573318800;09;11;2019;20;00;0
7443;1573319460;09;11;2019;20;11;0
7443;1573320120;09;11;2019;20;22;0
